book,book_num,chapter,chapter_num,character,full_text,character_words,mention_appa,director,imdb_rating
Water,1,The Southern Air Temple,3,Katara,"[In the background, Sokka is hunched over his rock, clenching his teeth together. Katara shouts calmly with a sad expression on her face. The camera slowly moves in on her.] Aang! I know you're upset and I know how hard it is to lose the people you love. I went through the same thing when I lost my mom. [Diverts her eyes. Shot switches to a frontal view of Aang, his tattoos glowing and wind swirling around him; his clothes flutter in the storm. Sokka runs over to his sister in the background.] Monk Gyatso and the other airbenders may be gone, [Close-up of her as she looks up at him.] but you still have a family. Sokka and I! [Sokka opens his eyes and glances at his sister.] We're your family now!","Aang! I know you're upset and I know how hard it is to lose the people you love. I went through the same thing when I lost my mom.  Monk Gyatso and the other airbenders may be gone,  but you still have a family. Sokka and I!  We're your family now!",FALSE,Lauren MacMullan,8.5
Water,1,The Southern Air Temple,3,Sokka,[Gently.] Katara and I aren't going to let anything happen to you. Promise.,Katara and I aren't going to let anything happen to you. Promise.,FALSE,Lauren MacMullan,8.5
Water,1,The Southern Air Temple,3,Aang,[Sad and tired.] I'm sorry.,I'm sorry.,FALSE,Lauren MacMullan,8.5
Water,1,The Southern Air Temple,3,Katara,It's okay. It wasn't your fault.,It's okay. It wasn't your fault.,FALSE,Lauren MacMullan,8.5
Water,1,The Southern Air Temple,3,Aang,"[Sadly.] But you were right. And if the firebenders found this temple, that means they found the other ones, too. [Close-up of his sad face, as he closes his eyes.] I really am the last airbender.","But you were right. And if the firebenders found this temple, that means they found the other ones, too.  I really am the last airbender.",FALSE,Lauren MacMullan,8.5
Water,1,The Southern Air Temple,3,Katara,Everything's packed. You ready to go?,Everything's packed. You ready to go?,FALSE,Lauren MacMullan,8.5
Water,1,The Southern Air Temple,3,Aang,[Closer shot of Aang and Katara's faces. Softly.] How is Roku supposed to help me if I can't talk to him?,How is Roku supposed to help me if I can't talk to him?,FALSE,Lauren MacMullan,8.5
Water,1,The Southern Air Temple,3,Katara,Maybe you'll find a way.,Maybe you'll find a way.,FALSE,Lauren MacMullan,8.5
Water,1,The Southern Air Temple,3,Aang,Looks like you made a new friend Sokka!,Looks like you made a new friend Sokka!,FALSE,Lauren MacMullan,8.5
Water,1,The Southern Air Temple,3,Sokka,[Pushing the food in his mouth with his two hands. Looks up with an exhilarated look upon his face. With a full mouth.] Can't talk! Must eat! [Takes another big bite.],Can't talk! Must eat!,FALSE,Lauren MacMullan,8.5
Water,1,The Southern Air Temple,3,Aang,"[Looking at the lemur from the corners of his eye.] Hey, little guy!","Hey, little guy!",FALSE,Lauren MacMullan,8.5
Water,1,The Southern Air Temple,3,Aang,"[To the winged-lemur.] You, me and Appa; [Frontal view as the camera closes in on them.] we're all that's left of this place. [Looks at the lemur.] We have to stick together. Katara, Sokka, [Switches to a shot of the duo fiddling with their luggage. They turn back to look at Aang as he calls them. Sokka is still eating a peach.] say hello to the newest member of our family.","You, me and Appa;  we're all that's left of this place.  We have to stick together. Katara, Sokka,  say hello to the newest member of our family.",TRUE,Lauren MacMullan,8.5
Water,1,The Southern Air Temple,3,Katara,[Aang approaches the duo.] What are you going to name him?,What are you going to name him?,FALSE,Lauren MacMullan,8.5
Water,1,The Southern Air Temple,3,Aang,Momo.,Momo.,FALSE,Lauren MacMullan,8.5
Water,1,The Warriors of Kyoshi,4,Zuko,"[Calmly.] The only reason you should be interrupting me, is if you have news about the Avatar.","The only reason you should be interrupting me, is if you have news about the Avatar.",FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Iroh,"[Pushes open the door completely and enters the room, holding a rolled up scroll in his hands.] Well, there is news, Prince Zuko, but you might not like it. Don't get too upset.","Well, there is news, Prince Zuko, but you might not like it. Don't get too upset.",FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Zuko,"[Cut to shot of the prince sitting motionless, still assuming his meditative stance, his back to the camera. Calmly.] Uncle, you taught me that keeping a level head is a sign of a great leader. Now, whatever you have to say, I'm sure I can take it.","Uncle, you taught me that keeping a level head is a sign of a great leader. Now, whatever you have to say, I'm sure I can take it.",FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Iroh,"[Frontal view of Zuko, Iroh tugging his small beard in the background.] Okay then. [Hesitatingly.] We have no idea where he is.",Okay then.  We have no idea where he is.,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Zuko,[Enraged.] What!?,What!?,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Iroh,You really should open a window in here.,You really should open a window in here.,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Zuko,"[He snatches the scroll from Iroh's hand.] Give me the map! [He unrolls it, scanning over the parchment.]",Give me the map!,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Iroh,"Well, there have been multiple sightings of the Avatar, but he is impossible to track down.","Well, there have been multiple sightings of the Avatar, but he is impossible to track down.",FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Zuko,"[Desperately.] How am I going to find him, Uncle? [Cut to a shot of the map in Zuko's hand, several locations marked down with zigzagged lines connecting each point; Voice-over.] He is clearly a master of evasive maneuvering.","How am I going to find him, Uncle?  He is clearly a master of evasive maneuvering.",FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Sokka,"[To Aang.] You have no idea where you're going, do you?","You have no idea where you're going, do you?",FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Aang,Well ... [Happily.] I know it's near water.,Well ...  I know it's near water.,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Sokka,[Sarcastically.] I guess we're getting close then.,I guess we're getting close then.,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Aang,"Momo, marbles please. [Close-up of Momo who dives into his shirt and emerges, handing Aang two small, gray marbles.] Hey Katara, check out this airbending trick!","Momo, marbles please.  Hey Katara, check out this airbending trick!",FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Katara,"[Nonchalantly, still focusing on her task at hand.] That's great, Aang.","That's great, Aang.",FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Aang,"[Disappointed, stops performing the trick.] You didn't even look.",You didn't even look.,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Katara,[Looks over Aang and attempts to show enthusiasm.] That's great!,That's great!,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Aang,[Dismayed.] But I'm not doing it now.,But I'm not doing it now.,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Sokka,"[Cut to shot of Katara and Sokka seated on Appa's saddle. Sokka waves his arm breezily at Aang as if he is trying to shoo him away.] Stop bugging her, airhead. You need to give girls space when they do their sewing.","Stop bugging her, airhead. You need to give girls space when they do their sewing.",FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Katara,[Close side-view shot of Katara as she casts her brother an annoyed glare; irritably.] What does me being a girl have to do with sewing?,What does me being a girl have to do with sewing?,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Sokka,[Cut to a shot of Sokka lazily resting with his arms behind his head.] Simple. Girls are better at fixing pants than guys and guys are better at hunting and fighting and stuff like that. [Cut back to an annoyed Katara.] It's just the natural order of things.,Simple. Girls are better at fixing pants than guys and guys are better at hunting and fighting and stuff like that.  It's just the natural order of things.,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Katara,[Suddenly smiles. Sarcastically.] All done with your pants! [Shows that the pants are still ripped.] And look what a great job I did!,All done with your pants!  And look what a great job I did!,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Sokka,"[Protesting and pleading.] Wait! I was just kidding. [Sticks one arm through the large hole in his pants.] I can't wear these! Katara, please!","Wait! I was just kidding.  I can't wear these! Katara, please!",FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Aang,"[Cut to a frontal view of Aang with the duo in the background. Enthusiastically.] Relax, Sokka. Where we're going, you won't need any pants.","Relax, Sokka. Where we're going, you won't need any pants.",FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Sokka,We just made a pit stop yesterday. Shouldn't we get a little more flying done before we camp out?,We just made a pit stop yesterday. Shouldn't we get a little more flying done before we camp out?,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Katara,"[Cut to close frontal view of Aang who is looking at something, his hand held against his brow. The siblings stand in the background.] He's right. At this rate, we won't get to the North Pole until spring.","He's right. At this rate, we won't get to the North Pole until spring.",FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Aang,"[Camera moves back to reveal Appa as well. Innocently.] But Appa's tired, aren't you boy?","But Appa's tired, aren't you boy?",TRUE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Aang,"[Nudges Appa against his front leg with his elbow.] I said, aren't you boy?","I said, aren't you boy?",FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Sokka,"[Aang smiles over his shoulder at the duo. Sarcastically.] Yeah, that was real convincing.[Somewhat fearfully.] Still, hard to argue with a ten-ton magical monster.","Yeah, that was real convincing. Still, hard to argue with a ten-ton magical monster.",FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Aang,"[Runs toward the shore, takes a sharp breath and points. Excitedly.] Look!",Look!,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Aang,"[Excited.] That's why we're here. [Starts to disrobe while more koi fish jump out of the water in the background.] Elephant koi, and I'm gonna ride it. Katara, you've got to watch me!","That's why we're here.  Elephant koi, and I'm gonna ride it. Katara, you've got to watch me!",FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Aang,Cold!,Cold!,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Aang,"[Switch to a close-up of Aang atop the fish's back, waving at his friends.] Hahaha, hahaha!","Hahaha, hahaha!",FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Katara,[Cut to Katara who enthusiastically waves back.] Whooh!,Whooh!,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Katara,[Smiling.] He looks pretty good out there.,He looks pretty good out there.,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Sokka,[Unimpressed.] Are you kidding? [Lazily gestures at Aang in the water.] The fish is doing all the work.,Are you kidding?  The fish is doing all the work.,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Katara,"[Notices something behind Sokka and runs off screen.] No, Appa. Don't eat that! [Appa grunts.]","No, Appa. Don't eat that!",TRUE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Aang,"[Disappointed, the smile having faded off his face.] Oh man ...",Oh man ...,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Sokka,[Alarmed.] There's something in the water!,There's something in the water!,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Katara,[Worried.] What's wrong?,What's wrong?,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Sokka,Aang's in trouble. Aang!,Aang's in trouble. Aang!,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Katara,Get out of there!,Get out of there!,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Sokka,"Get back here, Aang!","Get back here, Aang!",FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Aang,[Flailing his arms and legs.] Whaaaahh! Aaaah!,Whaaaahh! Aaaah!,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Aang,[Frightened.] Whaaaahh!,Whaaaahh!,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Katara,What was that thing?,What was that thing?,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Aang,I don't know.,I don't know.,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Sokka,"[Stands up and wipes his hands together.] Well, let's not stick around to find out. Time to hit the road.","Well, let's not stick around to find out. Time to hit the road.",FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Sokka,"Or, we could stay a while.","Or, we could stay a while.",FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Oyaji,[Voice-over.] You three have some explaining to do.,You three have some explaining to do.,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Suki,"[Voice-over.] And if you don't answer all our questions, we're throwing you back in the water with Unagi.","And if you don't answer all our questions, we're throwing you back in the water with Unagi.",FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Sokka,"[Close-up of the blindfolded Sokka. Challenging.] Show yourselves, cowards!","Show yourselves, cowards!",FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Sokka,[Aggressively.] Who are you? Where are the men who ambushed us?,Who are you? Where are the men who ambushed us?,FALSE,Giancarlo Volpe,8.2
Water,1,The Warriors of Kyoshi,4,Suki,"[Stepping forward, gesturing heavily with her clenched fist. Indignantly.] There were no men. We ambushed you. Now tell us, who are you and what are you doing here?","There were no men. We ambushed you. Now tell us, who are you and what are you doing here?",FALSE,Giancarlo Volpe,8.2
